trade_id,counterparty_id,legal_entity,product,asset_class,notional,mtm,collateral,margining,maturity_years,add_on_factor,counterparty_type,rating,credit_limit
T0004763,CP0033,JPM_EMEA_UK,Interest Rate Swap,Interest Rate,3163559.606608689,-67.09353809813153,0.0,Unmargined,0.5659740663613745,0.005,Bank,BBB,38232381.569819406
T0004764,CP0036,JPM_EMEA_UK,Interest Rate Swap,Interest Rate,3108430.9995613126,2251.6213649237466,1075.3650137585573,Margined,6.912434694582104,0.005,Bank,AA,107391212.09517552
T0004765,CP0026,JPM_EMEA_UK,Interest Rate Swap,Interest Rate,715682.3917567716,-40137.21074609795,0.0,Unmargined,3.7887039195889383,0.005,Corporate,A,54706836.20194616
T0004766,CP0080,JPM_EMEA_DE,FX Forward,FX,6862205.409770511,550847.6622972473,0.0,Unmargined,6.885758127740529,0.04,Sovereign,A,60342077.47701232
T0004767,CP0066,JPM_EMEA_FR,FX Forward,FX,1994506.1462736845,-18116.27883356751,37391.57881002778,Margined,5.273036551667929,0.04,Hedge Fund,BBB,106015964.21180893
T0004768,CP0038,JPM_EMEA_UK,Interest Rate Swap,Interest Rate,8443674.653574113,19390.30527357181,0.0,Unmargined,1.1126416913480504,0.005,Sovereign,BBB,105724942.50994723
T0004769,CP0060,JPM_EMEA_DE,Equity Option,Equity,14920473.18334447,-327031.55910781055,0.0,Unmargined,1.630690818227322,0.08,Sovereign,BB,117319042.5294034
T0004770,CP0074,JPM_EMEA_CH,Equity Option,Equity,3314740.4814246157,-30977.3564853981,53931.09766683088,Margined,0.7932809817414611,0.08,Bank,A,128044647.3762378
T0004771,CP0023,JPM_EMEA_CH,Interest Rate Swap,Interest Rate,1437611.53515717,-18007.139531672725,0.0,Unmargined,5.1171427808362875,0.005,Hedge Fund,A,141917439.14674777
T0004772,CP0027,JPM_EMEA_CH,FX Forward,FX,3933760.1437268206,-403.465731044506,91001.52300850354,Margined,1.2221763864586315,0.04,Asset Manager,A,63103969.654531784
T0004773,CP0061,JPM_EMEA_DE,Securities Financing,SFT,5668907.16406173,-2894.8096712135125,69329.96511658648,Margined,5.016328879331653,0.03,CCP,BBB,135803023.8142082
T0004774,CP0023,JPM_EMEA_UK,Equity Option,Equity,2917637.927181688,82190.80046854819,33950.407763538205,Margined,6.023514509873033,0.08,Hedge Fund,A,141917439.14674777
T0004775,CP0008,JPM_EMEA_CH,FX Forward,FX,2275627.7575881304,18097.37985787914,34903.65995630557,Margined,2.911415385313905,0.04,Sovereign,AA,38788144.55258609
T0004776,CP0048,JPM_EMEA_DE,FX Forward,FX,7027468.713771437,173226.44120242863,50770.309283032504,Margined,4.644210693812361,0.04,CCP,A,125072691.36835924
T0004777,CP0017,JPM_EMEA_DE,Interest Rate Swap,Interest Rate,6578933.405792612,-2259.0660159917743,44992.76129375169,Margined,6.2716106831846785,0.005,Corporate,A,144612697.7213879
T0004778,CP0047,JPM_EMEA_DE,Commodity Future,Commodity,2829230.370530207,22899.336325890392,0.0,Unmargined,5.284222990139353,0.15,Asset Manager,BBB,127872666.6072137
T0004779,CP0009,JPM_EMEA_UK,Securities Financing,SFT,765082.3498083516,-6461.655155529904,3547.4952288232553,Margined,0.9587863058806417,0.03,Hedge Fund,BBB,33442385.803931713
T0004780,CP0039,JPM_EMEA_FR,Securities Financing,SFT,6313388.558886982,221656.19513984062,0.0,Unmargined,2.082960025866344,0.03,Hedge Fund,A,114509299.85729474
T0004781,CP0020,JPM_EMEA_UK,Interest Rate Swap,Interest Rate,1857009.0720390137,20968.947245901873,51098.37315693648,Margined,3.7726814355851017,0.005,Asset Manager,AA,30754899.989917014
T0004782,CP0043,JPM_EMEA_UK,FX Forward,FX,4956180.762113111,-27420.664351873358,100814.01889200948,Margined,1.8866704934293026,0.04,Sovereign,BBB,49927818.8163345
T0004783,CP0019,JPM_EMEA_CH,Interest Rate Swap,Interest Rate,4652718.1295020925,-30600.251141043766,0.0,Unmargined,3.56617043406975,0.005,CCP,AA,121755579.54253721
T0004784,CP0021,JPM_EMEA_FR,FX Forward,FX,604923.6266132339,-2312.8510466590933,14768.253407599917,Margined,6.672173732947856,0.04,Corporate,BBB,83265583.00896084
T0004785,CP0073,JPM_EMEA_CH,FX Forward,FX,4337837.905532478,4622.128214177813,23427.93036991725,Margined,3.1995111095962283,0.04,Asset Manager,A,35958531.21349318
T0004786,CP0079,JPM_EMEA_FR,Equity Option,Equity,6691425.204437346,-13199.763263614494,0.0,Unmargined,1.8686054514694084,0.08,Corporate,A,45536506.54289452
T0004787,CP0027,JPM_EMEA_UK,Interest Rate Swap,Interest Rate,7564352.684518838,-147954.63811866505,62905.00457478122,Margined,1.0687218175141033,0.005,Asset Manager,A,63103969.654531784
T0004788,CP0052,JPM_EMEA_DE,Securities Financing,SFT,4498122.611209604,120421.57690426313,126084.38819103484,Margined,6.312627646034104,0.03,Hedge Fund,BBB,86957426.80012289
T0004789,CP0029,JPM_EMEA_DE,Interest Rate Swap,Interest Rate,553833.2209195212,16051.559794167886,15504.685289979137,Margined,1.6470626642539177,0.005,Corporate,AAA,77058489.83965607
T0004790,CP0014,JPM_EMEA_DE,Interest Rate Swap,Interest Rate,14344626.660069387,895606.6124144346,0.0,Margined,1.3956596840128732,0.005,Sovereign,BBB,65093074.58952882
T0004791,CP0008,JPM_EMEA_DE,Securities Financing,SFT,6033438.187899229,-127468.68916441326,143214.1363475807,Margined,3.880404109695773,0.03,Sovereign,AA,38788144.55258609
T0004792,CP0072,JPM_EMEA_DE,Equity Option,Equity,1200784.4262200794,28008.72347674144,11682.103720104127,Margined,3.2588918106448523,0.08,Hedge Fund,AA,51326174.75073902
T0004793,CP0006,JPM_EMEA_FR,FX Forward,FX,1819444.656912849,-121574.9391298212,13566.23848325502,Margined,2.73037099531431,0.04,CCP,BBB,84218806.50178745
T0004794,CP0040,JPM_EMEA_CH,Equity Option,Equity,5040566.973077243,146259.648248282,81642.5923274946,Margined,4.071629194288677,0.08,Corporate,BBB,119924173.94929542
T0004795,CP0018,JPM_EMEA_FR,Interest Rate Swap,Interest Rate,7893807.208593373,-402429.2439773165,31075.372453513744,Margined,4.007370912458495,0.005,Bank,A,82699446.80257703
T0004796,CP0061,JPM_EMEA_CH,Interest Rate Swap,Interest Rate,2455502.6968158083,-84595.96877834997,39327.27398716653,Margined,0.5253975012537484,0.005,CCP,BBB,135803023.8142082
T0004797,CP0011,JPM_EMEA_CH,FX Forward,FX,9132319.989346648,106189.58045984493,0.0,Unmargined,2.933684701945806,0.04,Corporate,AA,42177085.909795195
T0004798,CP0047,JPM_EMEA_FR,FX Forward,FX,665995.4315630017,-14487.043140922524,0.0,Unmargined,5.0608569815319475,0.04,Asset Manager,BBB,127872666.6072137
T0004799,CP0028,JPM_EMEA_DE,Equity Option,Equity,1410346.4028912354,-37433.94007333915,31990.74731449765,Margined,2.7026700710732516,0.08,Sovereign,A,87687412.32129991
T0004800,CP0042,JPM_EMEA_FR,Interest Rate Swap,Interest Rate,507595.8856241209,-8613.171640668405,0.0,Unmargined,6.983732466045437,0.005,Sovereign,A,139081539.86788905
T0004801,CP0015,JPM_EMEA_UK,Equity Option,Equity,1630504.0795209291,41638.035472168114,0.0,Unmargined,1.685926173747808,0.08,Sovereign,BBB,96819013.89258417
T0004802,CP0010,JPM_EMEA_CH,Commodity Future,Commodity,18072140.356702026,-590076.41635183,295141.3449663511,Margined,3.499731789331151,0.15,Bank,AA,96393794.38310257
T0004803,CP0015,JPM_EMEA_UK,Interest Rate Swap,Interest Rate,31314980.57618573,-59355.04824321394,23428.55524084915,Margined,4.733808499630535,0.005,Sovereign,BBB,96819013.89258417
T0004804,CP0047,JPM_EMEA_UK,Interest Rate Swap,Interest Rate,5057563.417859658,-67027.7360420082,26750.02809570048,Margined,3.857645664001564,0.005,Asset Manager,BBB,127872666.6072137
T0004805,CP0052,JPM_EMEA_CH,FX Forward,FX,2112485.3680352024,60620.25402368732,18078.310759424905,Margined,0.32155819738495456,0.04,Hedge Fund,BBB,86957426.80012289
T0004806,CP0073,JPM_EMEA_UK,Commodity Future,Commodity,3204815.3008398507,95110.1413989881,58631.461275909984,Margined,3.619979999635859,0.15,Asset Manager,A,35958531.21349318
T0004807,CP0076,JPM_EMEA_FR,Equity Option,Equity,6421387.731854487,-412476.96064932377,97902.98189737994,Margined,6.766668825685214,0.08,Asset Manager,BBB,43304880.06050608
T0004808,CP0061,JPM_EMEA_FR,Equity Option,Equity,838042.4776045053,30654.613033416783,0.0,Unmargined,2.876313987999107,0.08,CCP,BBB,135803023.8142082
T0004809,CP0001,JPM_EMEA_UK,FX Forward,FX,2256455.4229528382,-48235.021703031154,26583.16506756831,Margined,0.8574432071011373,0.04,Bank,A,95932735.95865563
T0004810,CP0057,JPM_EMEA_DE,Interest Rate Swap,Interest Rate,16796783.933772646,138913.21517725498,95661.09142776944,Margined,0.1977459263220278,0.005,Corporate,A,76562617.80039492
T0004811,CP0057,JPM_EMEA_CH,FX Forward,FX,1405768.729777376,-46196.099157092605,0.0,Unmargined,2.9152404924606103,0.04,Corporate,A,76562617.80039492
T0004812,CP0057,JPM_EMEA_FR,Interest Rate Swap,Interest Rate,1891309.529426202,24567.56437816872,12137.767073067113,Margined,1.3378128893754424,0.005,Corporate,A,76562617.80039492
T0004813,CP0053,JPM_EMEA_FR,Equity Option,Equity,4053124.3052079394,361932.7059245987,62224.82727754701,Margined,5.851156289250149,0.08,Asset Manager,A,53275461.77378836
T0004814,CP0056,JPM_EMEA_FR,Interest Rate Swap,Interest Rate,5309175.874278531,23630.0515504755,58948.643931996354,Margined,6.668189441657513,0.005,Bank,A,25838380.52100277
T0004815,CP0047,JPM_EMEA_DE,Interest Rate Swap,Interest Rate,2141037.05099545,-34459.28504537905,35335.55845257315,Margined,6.586684005070627,0.005,Asset Manager,BBB,127872666.6072137
T0004816,CP0050,JPM_EMEA_FR,FX Forward,FX,4320014.437964496,-35102.89600069004,30914.47311047987,Margined,2.6529802622385925,0.04,Sovereign,A,143876921.35906684
T0004817,CP0056,JPM_EMEA_UK,FX Forward,FX,7346572.624371805,-377731.73438794224,150027.42519225553,Margined,3.2105615726078827,0.04,Bank,A,25838380.52100277
T0004818,CP0004,JPM_EMEA_UK,Equity Option,Equity,28438566.08988445,1442225.3361391434,0.0,Unmargined,2.2398041099378436,0.08,Asset Manager,A,74054962.28217925
T0004819,CP0041,JPM_EMEA_CH,FX Forward,FX,3525597.698275666,38608.49873901816,70267.22340248195,Margined,0.9469145733030663,0.04,Bank,BBB,34006322.97426655
T0004820,CP0011,JPM_EMEA_UK,Securities Financing,SFT,3838175.2017666707,-140904.88765980818,0.0,Unmargined,3.9353196762138483,0.03,Corporate,AA,42177085.909795195
T0004821,CP0075,JPM_EMEA_FR,Commodity Future,Commodity,18425705.12025928,-655423.3392783484,0.0,Unmargined,1.3441265050575546,0.15,Sovereign,AA,39926961.16118422
T0004822,CP0080,JPM_EMEA_UK,Securities Financing,SFT,2309725.0762067675,1235.433302045019,79863.1197547935,Margined,0.46288697295131587,0.03,Sovereign,A,60342077.47701232
T0004823,CP0013,JPM_EMEA_DE,Equity Option,Equity,1063899.922141169,34704.243924306065,4326.884857969782,Margined,5.953561614411487,0.08,Sovereign,BBB,95537948.16105135
T0004824,CP0072,JPM_EMEA_CH,Equity Option,Equity,5137380.590251747,-206957.5625852331,97866.25983952703,Margined,5.599686144992802,0.08,Hedge Fund,AA,51326174.75073902
T0004825,CP0038,JPM_EMEA_DE,Equity Option,Equity,11733750.95675526,457256.37756379583,172043.53147196534,Margined,6.48766283620657,0.08,Sovereign,BBB,105724942.50994723
T0004826,CP0054,JPM_EMEA_CH,FX Forward,FX,5739324.3613385465,-18407.013697178314,66000.51101292548,Margined,2.3254700836305844,0.04,Asset Manager,A,141685664.10636523
T0004827,CP0053,JPM_EMEA_DE,FX Forward,FX,3630167.184573901,-118192.86534718979,48939.38563586005,Margined,6.101507790233752,0.04,Asset Manager,A,53275461.77378836
T0004828,CP0010,JPM_EMEA_FR,Equity Option,Equity,939789.831699515,-15383.574754677264,7441.516747782698,Margined,2.8192409136663836,0.08,Bank,AA,96393794.38310257
T0004829,CP0073,JPM_EMEA_FR,Interest Rate Swap,Interest Rate,3773206.293921528,230917.90730563493,58169.42483607471,Margined,0.5558170221810325,0.005,Asset Manager,A,35958531.21349318
T0004830,CP0052,JPM_EMEA_FR,Interest Rate Swap,Interest Rate,13728161.232059667,-667016.5778006465,199533.27578890987,Margined,3.231995678850881,0.005,Hedge Fund,BBB,86957426.80012289
T0004831,CP0039,JPM_EMEA_DE,Securities Financing,SFT,1164366.6365653828,-29826.710880431878,38914.56025531133,Margined,3.898813763638791,0.03,Hedge Fund,A,114509299.85729474
T0004832,CP0050,JPM_EMEA_CH,Interest Rate Swap,Interest Rate,3131609.8058848185,104409.20330986699,0.0,Unmargined,3.053043006074414,0.005,Sovereign,A,143876921.35906684
T0004833,CP0079,JPM_EMEA_DE,FX Forward,FX,2715047.989611957,20569.194123314875,43785.74774204145,Margined,5.508779270647917,0.04,Corporate,A,45536506.54289452
T0004834,CP0052,JPM_EMEA_CH,Equity Option,Equity,1990905.958132604,-55135.012078568565,0.0,Unmargined,2.495203045705014,0.08,Hedge Fund,BBB,86957426.80012289
T0004835,CP0053,JPM_EMEA_DE,Interest Rate Swap,Interest Rate,5125445.077474045,173074.81604372174,136932.93469919905,Margined,6.451374066538868,0.005,Asset Manager,A,53275461.77378836
T0004836,CP0071,JPM_EMEA_CH,Securities Financing,SFT,6231391.1247539595,220780.37265538579,26399.833635063478,Margined,0.5654354422664598,0.03,Sovereign,A,141785709.5693913
T0004837,CP0056,JPM_EMEA_CH,Interest Rate Swap,Interest Rate,6166437.409660768,71522.49354468354,0.0,Unmargined,5.056831002478148,0.005,Bank,A,25838380.52100277
T0004838,CP0012,JPM_EMEA_CH,Securities Financing,SFT,1506041.3675675008,-32280.31079902813,0.0,Unmargined,6.5063969563598425,0.03,CCP,AAA,140265615.38898364
T0004839,CP0066,JPM_EMEA_DE,Commodity Future,Commodity,771291.1631341606,-12372.020615563048,0.0,Unmargined,3.894477347133032,0.15,Hedge Fund,BBB,106015964.21180893
T0004840,CP0072,JPM_EMEA_DE,Interest Rate Swap,Interest Rate,5200125.696247991,51812.29627927407,0.0,Unmargined,6.156814163903295,0.005,Hedge Fund,AA,51326174.75073902
T0004841,CP0059,JPM_EMEA_DE,Interest Rate Swap,Interest Rate,2411804.7342471736,-110744.08522908077,9732.113455792434,Margined,4.858226746346981,0.005,Sovereign,AA,135918044.6131388
T0004842,CP0013,JPM_EMEA_DE,FX Forward,FX,25143684.226316974,1168489.1320091079,0.0,Unmargined,0.15097887675717875,0.04,Sovereign,BBB,95537948.16105135
T0004843,CP0042,JPM_EMEA_DE,FX Forward,FX,26332503.670915995,1566976.672410844,0.0,Unmargined,4.71515027867722,0.04,Sovereign,A,139081539.86788905
T0004844,CP0005,JPM_EMEA_DE,Interest Rate Swap,Interest Rate,29282326.869312927,-241825.74637978603,0.0,Unmargined,4.613103533708719,0.005,Asset Manager,BBB,25409842.60204602
T0004845,CP0062,JPM_EMEA_FR,Securities Financing,SFT,1562338.0669179081,19472.446151379536,0.0,Unmargined,0.050190880593934735,0.03,Sovereign,BBB,136148063.1607222
T0004846,CP0077,JPM_EMEA_CH,Interest Rate Swap,Interest Rate,7068607.120656696,293368.9067320901,0.0,Unmargined,2.8936670575581953,0.005,Hedge Fund,BBB,97919762.89770965
T0004847,CP0003,JPM_EMEA_CH,Commodity Future,Commodity,9556742.041772049,654107.6668413993,49068.303155578484,Margined,0.319655948580257,0.15,Corporate,BBB,30977761.748185582
T0004848,CP0009,JPM_EMEA_FR,Interest Rate Swap,Interest Rate,8539040.045773715,465329.409099706,122364.24748299693,Margined,2.0863416426067833,0.005,Hedge Fund,BBB,33442385.803931713
T0004849,CP0075,JPM_EMEA_CH,Securities Financing,SFT,2806382.86341705,-170470.39577076444,51072.52553682858,Margined,6.9067482286285395,0.03,Sovereign,AA,39926961.16118422
T0004850,CP0064,JPM_EMEA_CH,Interest Rate Swap,Interest Rate,14374549.744702542,-158757.97664958992,237866.6181059502,Margined,6.584975073315569,0.005,CCP,BB,61070776.73800309
T0004851,CP0066,JPM_EMEA_DE,FX Forward,FX,4001900.3967616386,70129.6579292605,67404.84183657603,Margined,4.809771939305773,0.04,Hedge Fund,BBB,106015964.21180893
T0004852,CP0017,JPM_EMEA_DE,Equity Option,Equity,4546694.502846142,-78646.92734624223,0.0,Unmargined,2.5996220013949674,0.08,Corporate,A,144612697.7213879
T0004853,CP0052,JPM_EMEA_DE,Interest Rate Swap,Interest Rate,859384.2877196752,53622.86052748932,6498.851504102583,Margined,2.8053409134190557,0.005,Hedge Fund,BBB,86957426.80012289
T0004854,CP0067,JPM_EMEA_UK,Commodity Future,Commodity,7622156.4678605115,434677.33791821246,194382.05056243011,Margined,0.3155920768781427,0.15,CCP,A,68575504.7535823
T0004855,CP0006,JPM_EMEA_DE,Interest Rate Swap,Interest Rate,3082936.794965701,-88041.13691128352,34253.90898467587,Margined,2.4010801813922797,0.005,CCP,BBB,84218806.50178745
T0004856,CP0023,JPM_EMEA_DE,FX Forward,FX,6366648.692547529,-36188.03560408639,63979.81756898641,Margined,5.501472493169186,0.04,Hedge Fund,A,141917439.14674777
T0004857,CP0024,JPM_EMEA_CH,FX Forward,FX,5060210.387156847,-132751.55689891125,115276.67312384465,Margined,3.659503028037985,0.04,CCP,BBB,94324646.8088898
T0004858,CP0044,JPM_EMEA_DE,Equity Option,Equity,4793356.696858453,-32736.208200635752,33340.025049007214,Margined,3.362910543609221,0.08,Asset Manager,AA,24863632.30290337
T0004859,CP0021,JPM_EMEA_FR,Interest Rate Swap,Interest Rate,3821262.206736274,-30150.264083919945,55646.08204691563,Margined,0.6831305485677269,0.005,Corporate,BBB,83265583.00896084
T0004860,CP0028,JPM_EMEA_DE,Interest Rate Swap,Interest Rate,8783668.06781141,293365.9670976399,54610.90157297348,Margined,6.437053316118715,0.005,Sovereign,A,87687412.32129991
T0004861,CP0021,JPM_EMEA_DE,Interest Rate Swap,Interest Rate,3278551.877798753,-101950.71220748404,105418.1850403461,Margined,2.017358874861524,0.005,Corporate,BBB,83265583.00896084
T0004862,CP0006,JPM_EMEA_UK,FX Forward,FX,933417.1627080358,-85488.1647121314,28440.507941906108,Margined,2.711174528521416,0.04,CCP,BBB,84218806.50178745
T0004863,CP0054,JPM_EMEA_FR,Interest Rate Swap,Interest Rate,7065684.994544595,-396801.85927364154,78556.79554797456,Margined,2.348433476234409,0.005,Asset Manager,A,141685664.10636523
T0004864,CP0052,JPM_EMEA_UK,Securities Financing,SFT,1781202.7461544662,-64106.47797499028,28782.20115423157,Margined,2.3347020124098155,0.03,Hedge Fund,BBB,86957426.80012289
T0004865,CP0071,JPM_EMEA_UK,FX Forward,FX,1063996.9436838592,-24417.884634223414,0.0,Unmargined,4.215301485519866,0.04,Sovereign,A,141785709.5693913
T0004866,CP0047,JPM_EMEA_FR,Equity Option,Equity,1439147.647638823,9428.00594202568,0.0,Unmargined,4.40787478561383,0.08,Asset Manager,BBB,127872666.6072137
T0004867,CP0055,JPM_EMEA_FR,FX Forward,FX,5310185.349968758,-200686.7022343715,68804.34767119926,Margined,4.210006633675518,0.04,Asset Manager,A,41399016.28566236
T0004868,CP0029,JPM_EMEA_DE,Interest Rate Swap,Interest Rate,3631971.2974561397,-153953.89037546917,42403.949590565695,Margined,0.5260619828590218,0.005,Corporate,AAA,77058489.83965607
T0004869,CP0032,JPM_EMEA_DE,FX Forward,FX,474075.50887366186,-15421.989012315726,0.0,Margined,6.788285502965154,0.04,Hedge Fund,A,136500900.33916968
T0004870,CP0033,JPM_EMEA_CH,Interest Rate Swap,Interest Rate,2725463.261993062,-106423.58976397924,38440.44234371198,Margined,5.012214487656745,0.005,Bank,BBB,38232381.569819406
T0004871,CP0078,JPM_EMEA_DE,FX Forward,FX,12878066.411742482,-249928.2542377277,150179.59357322028,Margined,6.1849643508523116,0.04,Hedge Fund,BBB,133693065.30887038
T0004872,CP0038,JPM_EMEA_DE,FX Forward,FX,2547210.1213666494,-53249.5775066024,36928.44276065767,Margined,1.159701813223589,0.04,Sovereign,BBB,105724942.50994723
T0004873,CP0070,JPM_EMEA_UK,FX Forward,FX,3389958.9348055217,81755.6009651158,38577.25055095447,Margined,6.528151087638378,0.04,Asset Manager,BBB,54119867.06997241
T0004874,CP0026,JPM_EMEA_DE,Securities Financing,SFT,11350772.445081709,-393117.3007176422,103488.22839817603,Margined,5.065680632387945,0.03,Corporate,A,54706836.20194616
T0004875,CP0055,JPM_EMEA_UK,Interest Rate Swap,Interest Rate,8862098.781251194,-110916.98254352808,168373.50040600373,Margined,3.529974368464006,0.005,Asset Manager,A,41399016.28566236
T0004876,CP0022,JPM_EMEA_DE,FX Forward,FX,11112220.501154674,-211974.42690778835,180741.10241993153,Margined,0.21077096104555265,0.04,Asset Manager,A,83791909.26608771
T0004877,CP0032,JPM_EMEA_UK,Interest Rate Swap,Interest Rate,250008.77820062972,7077.992059739928,0.0,Unmargined,1.809641102035186,0.005,Hedge Fund,A,136500900.33916968
T0004878,CP0069,JPM_EMEA_UK,FX Forward,FX,22642244.781858716,-122263.0196326281,361321.2768067352,Margined,5.879252510110635,0.04,Bank,AA,117082649.47537337
T0004879,CP0055,JPM_EMEA_FR,Equity Option,Equity,7558666.581660928,277965.3173716344,78754.86266375273,Margined,2.685312812706907,0.08,Asset Manager,A,41399016.28566236
T0004880,CP0039,JPM_EMEA_DE,Interest Rate Swap,Interest Rate,46888421.80493457,-1891148.661077906,794015.4841531641,Margined,4.764023255304293,0.005,Hedge Fund,A,114509299.85729474
